Record Length,2000,Points,-18.4000004E-3,35.99999845E-3,,Record Length,2000,Points,-18.4000004E-3,-12.0000001E-3,
Sample Interval,159.99999596E-6,s,-18.2400011E-3,35.99999845E-3,,Sample Interval,159.99999596E-6,s,-18.2400011E-3,-12.0000001E-3,
Trigger Point,115.0000055,Samples,-18.0799998E-3,12.0000001E-3,,Trigger Point,115.0000055,Samples,-18.0799998E-3,-12.0000001E-3,
,,,-17.9200005E-3,35.99999845E-3,,,,,-17.9200005E-3,-12.0000001E-3,
,,,-17.7600011E-3,35.99999845E-3,,,,,-17.7600011E-3,-12.0000001E-3,
,,,-17.5999999E-3,35.99999845E-3,,,,,-17.5999999E-3,12.0000001E-3,
Source,CH1,,-17.4400005E-3,12.0000001E-3,,Source,CH2,,-17.4400005E-3,-12.0000001E-3,
Vertical Units,V,,-17.2800012E-3,12.0000001E-3,,Vertical Units,V,,-17.2800012E-3,-12.0000001E-3,
Vertical Scale,600.000005215E-3,,-17.1200000E-3,12.0000001E-3,,Vertical Scale,600.000005215E-3,,-17.1200000E-3,-12.0000001E-3,
Vertical Offset,0,,-16.9600006E-3,12.0000001E-3,,Vertical Offset,0,,-16.9600006E-3,-12.0000001E-3,
Horizontal Units,s,,-16.8000013E-3,12.0000001E-3,,Horizontal Units,s,,-16.8000013E-3,-12.0000001E-3,
Horizontal Scale,31.99999919E-3,,-16.6400000E-3,12.0000001E-3,,Horizontal Scale,31.99999919E-3,,-16.6400000E-3,-12.0000001E-3,
Pt Fmt,Y,,-16.4800007E-3,12.0000001E-3,,Pt Fmt,Y,,-16.4800007E-3,-12.0000001E-3,
Yzero,-4.50000000,,-16.3200013E-3,35.99999845E-3,,Yzero,-4.50000000,,-16.3200013E-3,-12.0000001E-3,
,,,-16.1600001E-3,12.0000001E-3,,,,,-16.1600001E-3,-12.0000001E-3,
,,,-16.0000008E-3,12.0000001E-3,,,,,-16.0000008E-3,-12.0000001E-3,
Note,TBS2102B - 6:20:45 PM   8/8/2024,,-15.8400014E-3,12.0000001E-3,,Note,TBS2102B - 6:20:45 PM   8/8/2024,,-15.8400014E-3,-12.0000001E-3,
,,,-15.6800002E-3,12.0000001E-3,,,,,-15.6800002E-3,-12.0000001E-3,
,,,-15.5200008E-3,35.99999845E-3,,,,,-15.5200008E-3,-12.0000001E-3,
,,,-15.3600005E-3,12.0000001E-3,,,,,-15.3600005E-3,-12.0000001E-3,
,,,-15.2000003E-3,35.99999845E-3,,,,,-15.2000003E-3,-12.0000001E-3,
,,,-15.0400009E-3,12.0000001E-3,,,,,-15.0400009E-3,12.0000001E-3,
,,,-14.8800006E-3,12.0000001E-3,,,,,-14.8800006E-3,-12.0000001E-3,
,,,-14.7200003E-3,12.0000001E-3,,,,,-14.7200003E-3,-12.0000001E-3,
,,,-14.5600010E-3,12.0000001E-3,,,,,-14.5600010E-3,-12.0000001E-3,
,,,-14.4000007E-3,12.0000001E-3,,,,,-14.4000007E-3,-12.0000001E-3,
