Record Length,2000,Points,-9.760000743E-3,20.0000014E-3,,Record Length,2000,Points,-9.760000743E-3,-20.0000014E-3,
Sample Interval,79.999997979E-6,s,-9.680001065E-3,20.0000014E-3,,Sample Interval,79.999997979E-6,s,-9.680001065E-3,-20.0000014E-3,
Trigger Point,122.0000124,Samples,-9.600000456E-3,20.0000014E-3,,Trigger Point,122.0000124,Samples,-9.600000456E-3,-20.0000014E-3,
,,,-9.520000778E-3,60.000002384E-3,,,,,-9.520000778E-3,-20.0000014E-3,
,,,-9.440001100E-3,60.000002384E-3,,,,,-9.440001100E-3,-20.0000014E-3,
,,,-9.360000491E-3,60.000002384E-3,,,,,-9.360000491E-3,-20.0000014E-3,
Source,CH1,,-9.280000813E-3,20.0000014E-3,,Source,CH2,,-9.280000813E-3,-20.0000014E-3,
Vertical Units,V,,-9.200001135E-3,60.000002384E-3,,Vertical Units,V,,-9.200001135E-3,-20.0000014E-3,
Vertical Scale,1.0000001,,-9.120000526E-3,20.0000014E-3,,Vertical Scale,1.0000001,,-9.120000526E-3,-20.0000014E-3,
Vertical Offset,0,,-9.040000848E-3,60.000002384E-3,,Vertical Offset,0,,-9.040000848E-3,-20.0000014E-3,
Horizontal Units,s,,-8.960001171E-3,60.000002384E-3,,Horizontal Units,s,,-8.960001171E-3,-20.0000014E-3,
Horizontal Scale,15.9999996E-3,,-8.880000561E-3,20.0000014E-3,,Horizontal Scale,15.9999996E-3,,-8.880000561E-3,-20.0000014E-3,
Pt Fmt,Y,,-8.800000884E-3,60.000002384E-3,,Pt Fmt,Y,,-8.800000884E-3,-20.0000014E-3,
Yzero,-4.50000000,,-8.720001206E-3,60.000002384E-3,,Yzero,-4.50000000,,-8.720001206E-3,-20.0000014E-3,
,,,-8.640000597E-3,60.000002384E-3,,,,,-8.640000597E-3,-20.0000014E-3,
,,,-8.560000919E-3,20.0000014E-3,,,,,-8.560000919E-3,-20.0000014E-3,
Note,TBS2102B - 6:34:15 PM   8/8/2024,,-8.480001241E-3,60.000002384E-3,,Note,TBS2102B - 6:34:15 PM   8/8/2024,,-8.480001241E-3,-20.0000014E-3,
,,,-8.400000632E-3,60.000002384E-3,,,,,-8.400000632E-3,-20.0000014E-3,
,,,-8.320000954E-3,20.0000014E-3,,,,,-8.320000954E-3,-20.0000014E-3,
,,,-8.240000345E-3,60.000002384E-3,,,,,-8.240000345E-3,-20.0000014E-3,
,,,-8.160000667E-3,20.0000014E-3,,,,,-8.160000667E-3,-20.0000014E-3,
,,,-8.080000989E-3,20.0000014E-3,,,,,-8.080000989E-3,-20.0000014E-3,
,,,-8.000000380E-3,60.000002384E-3,,,,,-8.000000380E-3,20.0000014E-3,
,,,-7.920000702E-3,60.000002384E-3,,,,,-7.920000702E-3,-20.0000014E-3,
,,,-7.840001024E-3,60.000002384E-3,,,,,-7.840001024E-3,-20.0000014E-3,
,,,-7.760000881E-3,20.0000014E-3,,,,,-7.760000881E-3,20.0000014E-3,
,,,-7.680000737E-3,20.0000014E-3,,,,,-7.680000737E-3,-20.0000014E-3,
,,,-7.600000594E-3,20.0000014E-3,,,,,-7.600000594E-3,-20.0000014E-3,
,,,-7.520000916E-3,60.000002384E-3,,,,,-7.520000916E-3,-20.0000014E-3,
,,,-7.440000772E-3,60.000002384E-3,,,,,-7.440000772E-3,-20.0000014E-3,
,,,-7.36000063E-3,20.0000014E-3,,,,,-7.36000063E-3,-20.0000014E-3,
